,dt,new_users_count,day_after_install,retained_users_count,retention
512,2020-01-28,81,134.0,1.0,0.012345679012345678
513,2020-01-28,81,136.0,1.0,0.012345679012345678
514,2020-01-28,81,137.0,1.0,0.012345679012345678
515,2020-01-28,81,138.0,2.0,0.024691358024691357
516,2020-01-28,81,140.0,1.0,0.012345679012345678
517,2020-01-28,81,142.0,1.0,0.012345679012345678
518,2020-01-28,81,149.0,1.0,0.012345679012345678
519,2020-01-29,87,1.0,7.0,0.08045977011494253
520,2020-01-29,87,2.0,3.0,0.034482758620689655
521,2020-01-29,87,3.0,4.0,0.04597701149425287
522,2020-01-29,87,4.0,3.0,0.034482758620689655
523,2020-01-29,87,5.0,1.0,0.011494252873563218
524,2020-01-29,87,6.0,4.0,0.04597701149425287
525,2020-01-29,87,7.0,1.0,0.011494252873563218
526,2020-01-29,87,8.0,2.0,0.022988505747126436
527,2020-01-29,87,9.0,1.0,0.011494252873563218
528,2020-01-29,87,12.0,1.0,0.011494252873563218
529,2020-01-29,87,15.0,1.0,0.011494252873563218
530,2020-01-29,87,19.0,1.0,0.011494252873563218
531,2020-01-29,87,22.0,1.0,0.011494252873563218
532,2020-01-29,87,27.0,1.0,0.011494252873563218
533,2020-01-29,87,29.0,1.0,0.011494252873563218
534,2020-01-29,87,37.0,1.0,0.011494252873563218
535,2020-01-29,87,44.0,1.0,0.011494252873563218
536,2020-01-29,87,56.0,1.0,0.011494252873563218
537,2020-01-29,87,57.0,1.0,0.011494252873563218
538,2020-01-29,87,58.0,1.0,0.011494252873563218
539,2020-01-29,87,66.0,1.0,0.011494252873563218
540,2020-01-29,87,83.0,1.0,0.011494252873563218
541,2020-01-29,87,88.0,1.0,0.011494252873563218
542,2020-01-29,87,91.0,1.0,0.011494252873563218
543,2020-01-29,87,92.0,1.0,0.011494252873563218
544,2020-01-29,87,93.0,2.0,0.022988505747126436
545,2020-01-29,87,94.0,2.0,0.022988505747126436
546,2020-01-29,87,95.0,2.0,0.022988505747126436
547,2020-01-29,87,98.0,1.0,0.011494252873563218
548,2020-01-29,87,99.0,1.0,0.011494252873563218
549,2020-01-29,87,100.0,1.0,0.011494252873563218
550,2020-01-29,87,104.0,1.0,0.011494252873563218
551,2020-01-29,87,105.0,1.0,0.011494252873563218
552,2020-01-29,87,106.0,1.0,0.011494252873563218
553,2020-01-29,87,108.0,1.0,0.011494252873563218
554,2020-01-29,87,109.0,1.0,0.011494252873563218
555,2020-01-29,87,111.0,1.0,0.011494252873563218
556,2020-01-29,87,120.0,1.0,0.011494252873563218
557,2020-01-29,87,123.0,1.0,0.011494252873563218
558,2020-01-29,87,130.0,2.0,0.022988505747126436
559,2020-01-29,87,134.0,2.0,0.022988505747126436
560,2020-01-29,87,136.0,1.0,0.011494252873563218
561,2020-01-29,87,138.0,2.0,0.022988505747126436
562,2020-01-29,87,142.0,1.0,0.011494252873563218
563,2020-01-29,87,146.0,1.0,0.011494252873563218
564,2020-01-29,87,151.0,1.0,0.011494252873563218
565,2020-01-29,87,152.0,1.0,0.011494252873563218
566,2020-01-30,58,1.0,4.0,0.06896551724137931
567,2020-01-30,58,2.0,3.0,0.05172413793103448
568,2020-01-30,58,3.0,1.0,0.017241379310344827
569,2020-01-30,58,6.0,2.0,0.034482758620689655
570,2020-01-30,58,7.0,2.0,0.034482758620689655
571,2020-01-30,58,11.0,2.0,0.034482758620689655
572,2020-01-30,58,14.0,1.0,0.017241379310344827
573,2020-01-30,58,15.0,1.0,0.017241379310344827
574,2020-01-30,58,16.0,1.0,0.017241379310344827
575,2020-01-30,58,18.0,1.0,0.017241379310344827
576,2020-01-30,58,31.0,1.0,0.017241379310344827
577,2020-01-30,58,37.0,1.0,0.017241379310344827
578,2020-01-30,58,40.0,1.0,0.017241379310344827
579,2020-01-30,58,48.0,1.0,0.017241379310344827
580,2020-01-30,58,76.0,1.0,0.017241379310344827
581,2020-01-30,58,87.0,1.0,0.017241379310344827
582,2020-01-30,58,90.0,1.0,0.017241379310344827
583,2020-01-30,58,91.0,2.0,0.034482758620689655
584,2020-01-30,58,95.0,2.0,0.034482758620689655
585,2020-01-30,58,96.0,1.0,0.017241379310344827
586,2020-01-30,58,97.0,1.0,0.017241379310344827
587,2020-01-30,58,99.0,1.0,0.017241379310344827
588,2020-01-30,58,102.0,2.0,0.034482758620689655
589,2020-01-30,58,105.0,1.0,0.017241379310344827
590,2020-01-30,58,107.0,1.0,0.017241379310344827
591,2020-01-30,58,108.0,2.0,0.034482758620689655
592,2020-01-30,58,109.0,1.0,0.017241379310344827
593,2020-01-30,58,110.0,1.0,0.017241379310344827
594,2020-01-30,58,111.0,1.0,0.017241379310344827
595,2020-01-30,58,112.0,1.0,0.017241379310344827
596,2020-01-30,58,114.0,1.0,0.017241379310344827
597,2020-01-30,58,121.0,1.0,0.017241379310344827
598,2020-01-30,58,124.0,1.0,0.017241379310344827
599,2020-01-30,58,125.0,1.0,0.017241379310344827
600,2020-01-30,58,126.0,2.0,0.034482758620689655
601,2020-01-30,58,129.0,1.0,0.017241379310344827
602,2020-01-30,58,132.0,1.0,0.017241379310344827
603,2020-01-30,58,134.0,1.0,0.017241379310344827
604,2020-01-30,58,135.0,1.0,0.017241379310344827
605,2020-01-30,58,136.0,1.0,0.017241379310344827
606,2020-01-30,58,138.0,1.0,0.017241379310344827
607,2020-01-30,58,140.0,1.0,0.017241379310344827
608,2020-01-30,58,141.0,1.0,0.017241379310344827
609,2020-01-30,58,144.0,1.0,0.017241379310344827
610,2020-01-30,58,145.0,1.0,0.017241379310344827
611,2020-01-30,58,149.0,1.0,0.017241379310344827
612,2020-01-31,78,1.0,9.0,0.11538461538461539
613,2020-01-31,78,2.0,4.0,0.05128205128205128
614,2020-01-31,78,3.0,3.0,0.038461538461538464
615,2020-01-31,78,4.0,3.0,0.038461538461538464
616,2020-01-31,78,5.0,3.0,0.038461538461538464
617,2020-01-31,78,8.0,2.0,0.02564102564102564
618,2020-01-31,78,10.0,1.0,0.01282051282051282
619,2020-01-31,78,12.0,1.0,0.01282051282051282
620,2020-01-31,78,16.0,1.0,0.01282051282051282
621,2020-01-31,78,18.0,1.0,0.01282051282051282
622,2020-01-31,78,20.0,1.0,0.01282051282051282
623,2020-01-31,78,21.0,2.0,0.02564102564102564
624,2020-01-31,78,22.0,1.0,0.01282051282051282
625,2020-01-31,78,23.0,2.0,0.02564102564102564
626,2020-01-31,78,25.0,1.0,0.01282051282051282
627,2020-01-31,78,27.0,1.0,0.01282051282051282
628,2020-01-31,78,32.0,1.0,0.01282051282051282
629,2020-01-31,78,33.0,1.0,0.01282051282051282
630,2020-01-31,78,39.0,1.0,0.01282051282051282
631,2020-01-31,78,47.0,1.0,0.01282051282051282
632,2020-01-31,78,58.0,1.0,0.01282051282051282
633,2020-01-31,78,63.0,2.0,0.02564102564102564
634,2020-01-31,78,71.0,1.0,0.01282051282051282
635,2020-01-31,78,74.0,1.0,0.01282051282051282
636,2020-01-31,78,76.0,1.0,0.01282051282051282
637,2020-01-31,78,77.0,1.0,0.01282051282051282
638,2020-01-31,78,78.0,1.0,0.01282051282051282
639,2020-01-31,78,81.0,2.0,0.02564102564102564
640,2020-01-31,78,85.0,1.0,0.01282051282051282
641,2020-01-31,78,93.0,1.0,0.01282051282051282
642,2020-01-31,78,95.0,1.0,0.01282051282051282
643,2020-01-31,78,96.0,1.0,0.01282051282051282
644,2020-01-31,78,99.0,2.0,0.02564102564102564
645,2020-01-31,78,100.0,1.0,0.01282051282051282
646,2020-01-31,78,102.0,2.0,0.02564102564102564
647,2020-01-31,78,103.0,1.0,0.01282051282051282
648,2020-01-31,78,104.0,1.0,0.01282051282051282
649,2020-01-31,78,105.0,1.0,0.01282051282051282
650,2020-01-31,78,108.0,1.0,0.01282051282051282
651,2020-01-31,78,110.0,1.0,0.01282051282051282
652,2020-01-31,78,112.0,2.0,0.02564102564102564
653,2020-01-31,78,113.0,1.0,0.01282051282051282
654,2020-01-31,78,114.0,2.0,0.02564102564102564
655,2020-01-31,78,117.0,1.0,0.01282051282051282
656,2020-01-31,78,119.0,1.0,0.01282051282051282
657,2020-01-31,78,120.0,1.0,0.01282051282051282
658,2020-01-31,78,121.0,1.0,0.01282051282051282
659,2020-01-31,78,124.0,1.0,0.01282051282051282
660,2020-01-31,78,127.0,1.0,0.01282051282051282
661,2020-01-31,78,133.0,1.0,0.01282051282051282
662,2020-01-31,78,136.0,1.0,0.01282051282051282
663,2020-01-31,78,141.0,1.0,0.01282051282051282
664,2020-01-31,78,148.0,1.0,0.01282051282051282
665,2020-02-01,189,1.0,18.0,0.09523809523809523
666,2020-02-01,189,2.0,10.0,0.05291005291005291
667,2020-02-01,189,3.0,8.0,0.042328042328042326
668,2020-02-01,189,4.0,9.0,0.047619047619047616
669,2020-02-01,189,5.0,6.0,0.031746031746031744
670,2020-02-01,189,6.0,10.0,0.05291005291005291
671,2020-02-01,189,7.0,6.0,0.031746031746031744
672,2020-02-01,189,8.0,3.0,0.015873015873015872
673,2020-02-01,189,9.0,2.0,0.010582010582010581
674,2020-02-01,189,10.0,4.0,0.021164021164021163
675,2020-02-01,189,11.0,5.0,0.026455026455026454
676,2020-02-01,189,12.0,1.0,0.005291005291005291
677,2020-02-01,189,14.0,3.0,0.015873015873015872
678,2020-02-01,189,15.0,2.0,0.010582010582010581
679,2020-02-01,189,16.0,2.0,0.010582010582010581
680,2020-02-01,189,17.0,3.0,0.015873015873015872
681,2020-02-01,189,18.0,4.0,0.021164021164021163
682,2020-02-01,189,19.0,3.0,0.015873015873015872
683,2020-02-01,189,20.0,1.0,0.005291005291005291
684,2020-02-01,189,21.0,2.0,0.010582010582010581
685,2020-02-01,189,22.0,3.0,0.015873015873015872
686,2020-02-01,189,23.0,2.0,0.010582010582010581
687,2020-02-01,189,25.0,1.0,0.005291005291005291
688,2020-02-01,189,26.0,2.0,0.010582010582010581
689,2020-02-01,189,28.0,1.0,0.005291005291005291
690,2020-02-01,189,32.0,1.0,0.005291005291005291
691,2020-02-01,189,33.0,2.0,0.010582010582010581
692,2020-02-01,189,35.0,1.0,0.005291005291005291
693,2020-02-01,189,36.0,1.0,0.005291005291005291
694,2020-02-01,189,37.0,1.0,0.005291005291005291
695,2020-02-01,189,40.0,1.0,0.005291005291005291
696,2020-02-01,189,41.0,1.0,0.005291005291005291
697,2020-02-01,189,45.0,1.0,0.005291005291005291
698,2020-02-01,189,50.0,1.0,0.005291005291005291
699,2020-02-01,189,51.0,1.0,0.005291005291005291
700,2020-02-01,189,53.0,1.0,0.005291005291005291
701,2020-02-01,189,61.0,1.0,0.005291005291005291
702,2020-02-01,189,66.0,1.0,0.005291005291005291
703,2020-02-01,189,67.0,1.0,0.005291005291005291
704,2020-02-01,189,69.0,1.0,0.005291005291005291
705,2020-02-01,189,70.0,1.0,0.005291005291005291
706,2020-02-01,189,74.0,1.0,0.005291005291005291
707,2020-02-01,189,77.0,1.0,0.005291005291005291
708,2020-02-01,189,90.0,1.0,0.005291005291005291
709,2020-02-01,189,92.0,2.0,0.010582010582010581
710,2020-02-01,189,93.0,2.0,0.010582010582010581
711,2020-02-01,189,94.0,2.0,0.010582010582010581
712,2020-02-01,189,95.0,3.0,0.015873015873015872
713,2020-02-01,189,96.0,2.0,0.010582010582010581
714,2020-02-01,189,97.0,2.0,0.010582010582010581
715,2020-02-01,189,98.0,2.0,0.010582010582010581
716,2020-02-01,189,99.0,1.0,0.005291005291005291
717,2020-02-01,189,100.0,2.0,0.010582010582010581
718,2020-02-01,189,102.0,1.0,0.005291005291005291
719,2020-02-01,189,105.0,2.0,0.010582010582010581
720,2020-02-01,189,106.0,2.0,0.010582010582010581
721,2020-02-01,189,109.0,1.0,0.005291005291005291
722,2020-02-01,189,110.0,1.0,0.005291005291005291
723,2020-02-01,189,111.0,1.0,0.005291005291005291
724,2020-02-01,189,112.0,3.0,0.015873015873015872
725,2020-02-01,189,113.0,5.0,0.026455026455026454
726,2020-02-01,189,114.0,5.0,0.026455026455026454
727,2020-02-01,189,115.0,2.0,0.010582010582010581
728,2020-02-01,189,116.0,5.0,0.026455026455026454
729,2020-02-01,189,117.0,1.0,0.005291005291005291
730,2020-02-01,189,118.0,2.0,0.010582010582010581
731,2020-02-01,189,119.0,2.0,0.010582010582010581
732,2020-02-01,189,120.0,1.0,0.005291005291005291
733,2020-02-01,189,121.0,2.0,0.010582010582010581
734,2020-02-01,189,126.0,1.0,0.005291005291005291
735,2020-02-01,189,127.0,4.0,0.021164021164021163
736,2020-02-01,189,129.0,2.0,0.010582010582010581
737,2020-02-01,189,130.0,2.0,0.010582010582010581
738,2020-02-01,189,132.0,2.0,0.010582010582010581
739,2020-02-01,189,133.0,5.0,0.026455026455026454
740,2020-02-01,189,134.0,5.0,0.026455026455026454
741,2020-02-01,189,135.0,1.0,0.005291005291005291
742,2020-02-01,189,136.0,3.0,0.015873015873015872
743,2020-02-01,189,138.0,1.0,0.005291005291005291
744,2020-02-01,189,141.0,1.0,0.005291005291005291
745,2020-02-01,189,150.0,1.0,0.005291005291005291
746,2020-02-02,344,1.0,47.0,0.13662790697674418
747,2020-02-02,344,2.0,26.0,0.0755813953488372
748,2020-02-02,344,3.0,32.0,0.09302325581395349
749,2020-02-02,344,4.0,15.0,0.0436046511627907
750,2020-02-02,344,5.0,13.0,0.0377906976744186
751,2020-02-02,344,6.0,16.0,0.046511627906976744
752,2020-02-02,344,7.0,6.0,0.01744186046511628
753,2020-02-02,344,8.0,12.0,0.03488372093023256
754,2020-02-02,344,9.0,8.0,0.023255813953488372
755,2020-02-02,344,10.0,9.0,0.02616279069767442
756,2020-02-02,344,12.0,4.0,0.011627906976744186
757,2020-02-02,344,13.0,5.0,0.014534883720930232
758,2020-02-02,344,14.0,4.0,0.011627906976744186
759,2020-02-02,344,15.0,2.0,0.005813953488372093
760,2020-02-02,344,16.0,4.0,0.011627906976744186
761,2020-02-02,344,17.0,4.0,0.011627906976744186
762,2020-02-02,344,18.0,6.0,0.01744186046511628
763,2020-02-02,344,19.0,3.0,0.00872093023255814
764,2020-02-02,344,20.0,2.0,0.005813953488372093
765,2020-02-02,344,21.0,1.0,0.0029069767441860465
766,2020-02-02,344,22.0,1.0,0.0029069767441860465
767,2020-02-02,344,23.0,1.0,0.0029069767441860465
768,2020-02-02,344,24.0,2.0,0.005813953488372093
769,2020-02-02,344,25.0,1.0,0.0029069767441860465
770,2020-02-02,344,26.0,3.0,0.00872093023255814
771,2020-02-02,344,28.0,1.0,0.0029069767441860465
772,2020-02-02,344,29.0,2.0,0.005813953488372093
773,2020-02-02,344,30.0,1.0,0.0029069767441860465
774,2020-02-02,344,32.0,1.0,0.0029069767441860465
775,2020-02-02,344,33.0,1.0,0.0029069767441860465
776,2020-02-02,344,34.0,1.0,0.0029069767441860465
777,2020-02-02,344,36.0,1.0,0.0029069767441860465
778,2020-02-02,344,37.0,1.0,0.0029069767441860465
779,2020-02-02,344,38.0,2.0,0.005813953488372093
780,2020-02-02,344,39.0,1.0,0.0029069767441860465
781,2020-02-02,344,40.0,1.0,0.0029069767441860465
782,2020-02-02,344,42.0,1.0,0.0029069767441860465
783,2020-02-02,344,43.0,2.0,0.005813953488372093
784,2020-02-02,344,45.0,1.0,0.0029069767441860465
785,2020-02-02,344,47.0,1.0,0.0029069767441860465
786,2020-02-02,344,49.0,1.0,0.0029069767441860465
787,2020-02-02,344,52.0,1.0,0.0029069767441860465
788,2020-02-02,344,58.0,1.0,0.0029069767441860465
789,2020-02-02,344,63.0,1.0,0.0029069767441860465
790,2020-02-02,344,67.0,1.0,0.0029069767441860465
791,2020-02-02,344,69.0,1.0,0.0029069767441860465
792,2020-02-02,344,72.0,1.0,0.0029069767441860465
793,2020-02-02,344,75.0,1.0,0.0029069767441860465
794,2020-02-02,344,80.0,1.0,0.0029069767441860465
795,2020-02-02,344,85.0,1.0,0.0029069767441860465
796,2020-02-02,344,87.0,1.0,0.0029069767441860465
797,2020-02-02,344,88.0,3.0,0.00872093023255814
798,2020-02-02,344,89.0,2.0,0.005813953488372093
799,2020-02-02,344,90.0,3.0,0.00872093023255814
800,2020-02-02,344,91.0,5.0,0.014534883720930232
801,2020-02-02,344,92.0,3.0,0.00872093023255814
802,2020-02-02,344,93.0,4.0,0.011627906976744186
803,2020-02-02,344,95.0,1.0,0.0029069767441860465
804,2020-02-02,344,96.0,3.0,0.00872093023255814
805,2020-02-02,344,97.0,1.0,0.0029069767441860465
806,2020-02-02,344,98.0,1.0,0.0029069767441860465
807,2020-02-02,344,99.0,1.0,0.0029069767441860465
808,2020-02-02,344,102.0,1.0,0.0029069767441860465
809,2020-02-02,344,103.0,1.0,0.0029069767441860465
810,2020-02-02,344,104.0,1.0,0.0029069767441860465
811,2020-02-02,344,105.0,1.0,0.0029069767441860465
812,2020-02-02,344,106.0,2.0,0.005813953488372093
813,2020-02-02,344,108.0,1.0,0.0029069767441860465
814,2020-02-02,344,109.0,1.0,0.0029069767441860465
815,2020-02-02,344,110.0,3.0,0.00872093023255814
816,2020-02-02,344,111.0,4.0,0.011627906976744186
817,2020-02-02,344,112.0,1.0,0.0029069767441860465
818,2020-02-02,344,113.0,4.0,0.011627906976744186
819,2020-02-02,344,114.0,4.0,0.011627906976744186
820,2020-02-02,344,116.0,2.0,0.005813953488372093
821,2020-02-02,344,117.0,2.0,0.005813953488372093
822,2020-02-02,344,118.0,4.0,0.011627906976744186
823,2020-02-02,344,119.0,3.0,0.00872093023255814
824,2020-02-02,344,120.0,2.0,0.005813953488372093
825,2020-02-02,344,121.0,1.0,0.0029069767441860465
826,2020-02-02,344,122.0,2.0,0.005813953488372093
827,2020-02-02,344,123.0,2.0,0.005813953488372093
828,2020-02-02,344,124.0,3.0,0.00872093023255814
829,2020-02-02,344,125.0,6.0,0.01744186046511628
830,2020-02-02,344,126.0,5.0,0.014534883720930232
831,2020-02-02,344,127.0,1.0,0.0029069767441860465
832,2020-02-02,344,128.0,1.0,0.0029069767441860465
833,2020-02-02,344,129.0,1.0,0.0029069767441860465
834,2020-02-02,344,130.0,1.0,0.0029069767441860465
835,2020-02-02,344,131.0,1.0,0.0029069767441860465
836,2020-02-02,344,132.0,1.0,0.0029069767441860465
837,2020-02-02,344,133.0,5.0,0.014534883720930232
838,2020-02-02,344,134.0,2.0,0.005813953488372093
839,2020-02-02,344,135.0,2.0,0.005813953488372093
840,2020-02-02,344,137.0,2.0,0.005813953488372093
841,2020-02-02,344,139.0,1.0,0.0029069767441860465
842,2020-02-02,344,140.0,1.0,0.0029069767441860465
843,2020-02-02,344,141.0,2.0,0.005813953488372093
844,2020-02-02,344,144.0,1.0,0.0029069767441860465
845,2020-02-02,344,146.0,1.0,0.0029069767441860465
846,2020-02-03,134,1.0,12.0,0.08955223880597014
847,2020-02-03,134,2.0,11.0,0.08208955223880597
848,2020-02-03,134,3.0,8.0,0.05970149253731343
849,2020-02-03,134,4.0,10.0,0.07462686567164178
850,2020-02-03,134,5.0,5.0,0.03731343283582089
851,2020-02-03,134,6.0,4.0,0.029850746268656716
852,2020-02-03,134,7.0,5.0,0.03731343283582089
853,2020-02-03,134,8.0,5.0,0.03731343283582089
854,2020-02-03,134,9.0,3.0,0.022388059701492536
855,2020-02-03,134,10.0,3.0,0.022388059701492536
856,2020-02-03,134,13.0,3.0,0.022388059701492536
857,2020-02-03,134,14.0,1.0,0.007462686567164179
858,2020-02-03,134,16.0,2.0,0.014925373134328358
859,2020-02-03,134,18.0,1.0,0.007462686567164179
860,2020-02-03,134,19.0,1.0,0.007462686567164179
861,2020-02-03,134,20.0,3.0,0.022388059701492536
862,2020-02-03,134,22.0,1.0,0.007462686567164179
863,2020-02-03,134,23.0,1.0,0.007462686567164179
864,2020-02-03,134,24.0,1.0,0.007462686567164179
865,2020-02-03,134,25.0,1.0,0.007462686567164179
866,2020-02-03,134,28.0,2.0,0.014925373134328358
867,2020-02-03,134,30.0,2.0,0.014925373134328358
868,2020-02-03,134,31.0,2.0,0.014925373134328358
869,2020-02-03,134,32.0,1.0,0.007462686567164179
870,2020-02-03,134,39.0,1.0,0.007462686567164179
871,2020-02-03,134,44.0,1.0,0.007462686567164179
872,2020-02-03,134,45.0,1.0,0.007462686567164179
873,2020-02-03,134,49.0,1.0,0.007462686567164179
874,2020-02-03,134,54.0,1.0,0.007462686567164179
875,2020-02-03,134,62.0,1.0,0.007462686567164179
876,2020-02-03,134,64.0,1.0,0.007462686567164179
877,2020-02-03,134,67.0,1.0,0.007462686567164179
878,2020-02-03,134,77.0,1.0,0.007462686567164179
879,2020-02-03,134,79.0,1.0,0.007462686567164179
880,2020-02-03,134,82.0,1.0,0.007462686567164179
881,2020-02-03,134,85.0,1.0,0.007462686567164179
882,2020-02-03,134,90.0,1.0,0.007462686567164179
883,2020-02-03,134,91.0,1.0,0.007462686567164179
884,2020-02-03,134,94.0,1.0,0.007462686567164179
885,2020-02-03,134,97.0,2.0,0.014925373134328358
886,2020-02-03,134,99.0,1.0,0.007462686567164179
887,2020-02-03,134,100.0,2.0,0.014925373134328358
888,2020-02-03,134,101.0,2.0,0.014925373134328358
889,2020-02-03,134,103.0,1.0,0.007462686567164179
890,2020-02-03,134,105.0,1.0,0.007462686567164179
891,2020-02-03,134,106.0,1.0,0.007462686567164179
892,2020-02-03,134,109.0,1.0,0.007462686567164179
893,2020-02-03,134,110.0,1.0,0.007462686567164179
894,2020-02-03,134,112.0,2.0,0.014925373134328358
895,2020-02-03,134,115.0,2.0,0.014925373134328358
896,2020-02-03,134,116.0,1.0,0.007462686567164179
897,2020-02-03,134,117.0,2.0,0.014925373134328358
898,2020-02-03,134,118.0,2.0,0.014925373134328358
899,2020-02-03,134,122.0,1.0,0.007462686567164179
900,2020-02-03,134,124.0,3.0,0.022388059701492536
901,2020-02-03,134,125.0,1.0,0.007462686567164179
902,2020-02-03,134,127.0,1.0,0.007462686567164179
903,2020-02-03,134,128.0,2.0,0.014925373134328358
904,2020-02-03,134,129.0,1.0,0.007462686567164179
905,2020-02-03,134,131.0,1.0,0.007462686567164179
906,2020-02-03,134,132.0,2.0,0.014925373134328358
907,2020-02-03,134,142.0,2.0,0.014925373134328358
908,2020-02-03,134,143.0,1.0,0.007462686567164179
909,2020-02-03,134,145.0,1.0,0.007462686567164179
910,2020-02-03,134,147.0,1.0,0.007462686567164179
911,2020-02-04,158,1.0,19.0,0.12025316455696203
912,2020-02-04,158,2.0,9.0,0.056962025316455694
913,2020-02-04,158,3.0,12.0,0.0759493670886076
914,2020-02-04,158,4.0,6.0,0.0379746835443038
915,2020-02-04,158,5.0,7.0,0.04430379746835443
916,2020-02-04,158,6.0,3.0,0.0189873417721519
917,2020-02-04,158,7.0,2.0,0.012658227848101266
918,2020-02-04,158,8.0,5.0,0.03164556962025317
919,2020-02-04,158,9.0,6.0,0.0379746835443038
920,2020-02-04,158,10.0,4.0,0.02531645569620253
921,2020-02-04,158,11.0,6.0,0.0379746835443038
922,2020-02-04,158,12.0,2.0,0.012658227848101266
923,2020-02-04,158,13.0,4.0,0.02531645569620253
924,2020-02-04,158,15.0,4.0,0.02531645569620253
925,2020-02-04,158,16.0,3.0,0.0189873417721519
926,2020-02-04,158,17.0,2.0,0.012658227848101266
927,2020-02-04,158,18.0,1.0,0.006329113924050633
928,2020-02-04,158,20.0,2.0,0.012658227848101266
929,2020-02-04,158,22.0,2.0,0.012658227848101266
930,2020-02-04,158,23.0,1.0,0.006329113924050633
931,2020-02-04,158,25.0,1.0,0.006329113924050633
932,2020-02-04,158,26.0,1.0,0.006329113924050633
933,2020-02-04,158,27.0,1.0,0.006329113924050633
934,2020-02-04,158,28.0,1.0,0.006329113924050633
935,2020-02-04,158,29.0,2.0,0.012658227848101266
936,2020-02-04,158,30.0,1.0,0.006329113924050633
937,2020-02-04,158,35.0,1.0,0.006329113924050633
938,2020-02-04,158,42.0,1.0,0.006329113924050633
939,2020-02-04,158,44.0,1.0,0.006329113924050633
940,2020-02-04,158,45.0,2.0,0.012658227848101266
941,2020-02-04,158,46.0,1.0,0.006329113924050633
942,2020-02-04,158,51.0,1.0,0.006329113924050633
943,2020-02-04,158,52.0,1.0,0.006329113924050633
944,2020-02-04,158,54.0,2.0,0.012658227848101266
945,2020-02-04,158,55.0,1.0,0.006329113924050633
946,2020-02-04,158,56.0,3.0,0.0189873417721519
947,2020-02-04,158,57.0,1.0,0.006329113924050633
948,2020-02-04,158,60.0,1.0,0.006329113924050633
949,2020-02-04,158,67.0,1.0,0.006329113924050633
950,2020-02-04,158,68.0,1.0,0.006329113924050633
951,2020-02-04,158,72.0,1.0,0.006329113924050633
952,2020-02-04,158,79.0,1.0,0.006329113924050633
953,2020-02-04,158,83.0,1.0,0.006329113924050633
954,2020-02-04,158,86.0,1.0,0.006329113924050633
955,2020-02-04,158,87.0,2.0,0.012658227848101266
956,2020-02-04,158,90.0,1.0,0.006329113924050633
957,2020-02-04,158,91.0,2.0,0.012658227848101266
958,2020-02-04,158,93.0,3.0,0.0189873417721519
959,2020-02-04,158,98.0,1.0,0.006329113924050633
960,2020-02-04,158,99.0,1.0,0.006329113924050633
961,2020-02-04,158,100.0,2.0,0.012658227848101266
962,2020-02-04,158,102.0,1.0,0.006329113924050633
963,2020-02-04,158,103.0,1.0,0.006329113924050633
964,2020-02-04,158,106.0,1.0,0.006329113924050633
965,2020-02-04,158,109.0,2.0,0.012658227848101266
966,2020-02-04,158,111.0,3.0,0.0189873417721519
967,2020-02-04,158,112.0,2.0,0.012658227848101266
968,2020-02-04,158,113.0,1.0,0.006329113924050633
969,2020-02-04,158,114.0,1.0,0.006329113924050633
970,2020-02-04,158,116.0,2.0,0.012658227848101266
